feature,scores,ci
Intensity_MedianIntensity_RB & Intensity_MedianIntensity_cycE,-0.00037721143866896315,0.0
Intensity_MedianIntensity_RB & Intensity_MedianIntensity_p21,-0.0005476148258103556,0.0
Intensity_MedianIntensity_RB & Intensity_MedianIntensity_pRB,0.005683239390954601,0.0
Intensity_MedianIntensity_RB & pRB_over_RB,-0.01317826508485039,0.0
Intensity_MedianIntensity_RB & Metadata_well,,0.0
Intensity_MedianIntensity_Skp2 & Intensity_MedianIntensity_cycA,-0.00037476829029975606,0.0
Intensity_MedianIntensity_Skp2 & Intensity_MedianIntensity_cycB1,-0.0003646620660553368,0.0
Intensity_MedianIntensity_Skp2 & Intensity_MedianIntensity_cycD1,-0.0003134580676598853,0.0
Intensity_MedianIntensity_Skp2 & Intensity_MedianIntensity_cycE,-0.00016729966664636245,0.0
Intensity_MedianIntensity_Skp2 & Intensity_MedianIntensity_p21,0.0006456924679341192,0.0
Intensity_MedianIntensity_Skp2 & Intensity_MedianIntensity_pRB,-0.0005518713438478803,0.0
Intensity_MedianIntensity_Skp2 & pRB_over_RB,0.00013277131675379068,0.0
Intensity_MedianIntensity_Skp2 & Metadata_well,,0.0
Intensity_MedianIntensity_cycA & Intensity_MedianIntensity_cycB1,-0.0004131961829071589,0.0
Intensity_MedianIntensity_cycA & Intensity_MedianIntensity_cycD1,-5.704796671350856e-06,0.0
Intensity_MedianIntensity_cycA & Intensity_MedianIntensity_cycE,4.63819352956446e-05,0.0
Intensity_MedianIntensity_cycA & Intensity_MedianIntensity_p21,0.00016580455910768826,0.0
Intensity_MedianIntensity_cycA & Intensity_MedianIntensity_pRB,-0.0007547058017245777,0.0
Intensity_MedianIntensity_cycA & pRB_over_RB,-9.31244295091167e-05,0.0
Intensity_MedianIntensity_cycA & Metadata_well,,0.0
Intensity_MedianIntensity_cycB1 & Intensity_MedianIntensity_cycD1,0.0005102778775015636,0.0
Intensity_MedianIntensity_cycB1 & Intensity_MedianIntensity_cycE,0.0001706147287213153,0.0
Intensity_MedianIntensity_cycB1 & Intensity_MedianIntensity_p21,0.00021346758129941803,0.0
Intensity_MedianIntensity_cycB1 & Intensity_MedianIntensity_pRB,-0.0007015180177675637,0.0
Intensity_MedianIntensity_cycB1 & pRB_over_RB,-0.00020546717081379643,0.0
Intensity_MedianIntensity_cycB1 & Metadata_well,,0.0
Intensity_MedianIntensity_cycD1 & Intensity_MedianIntensity_cycE,0.00030933785271629257,0.0
Intensity_MedianIntensity_cycD1 & Intensity_MedianIntensity_p21,-0.000443026673331081,0.0
Intensity_MedianIntensity_cycD1 & Intensity_MedianIntensity_pRB,0.0013813807555525036,0.0
Intensity_MedianIntensity_cycD1 & pRB_over_RB,0.0006446081561467203,0.0
Intensity_MedianIntensity_cycD1 & Metadata_well,,0.0
Intensity_MedianIntensity_cycE & Intensity_MedianIntensity_p21,-0.00017737112434261957,0.0
Intensity_MedianIntensity_cycE & Intensity_MedianIntensity_pRB,0.0005137693088257517,0.0
Intensity_MedianIntensity_cycE & pRB_over_RB,0.001451257364028706,0.0
Intensity_MedianIntensity_cycE & Metadata_well,,0.0
Intensity_MedianIntensity_p21 & Intensity_MedianIntensity_pRB,0.0009845968401445805,0.0
Intensity_MedianIntensity_p21 & pRB_over_RB,0.0003154207536208563,0.0
Intensity_MedianIntensity_p21 & Metadata_well,,0.0
Intensity_MedianIntensity_pRB & pRB_over_RB,-0.02669561497519909,0.0
Intensity_MedianIntensity_pRB & Metadata_well,,0.0
pRB_over_RB & Metadata_well,,0.0
